Source,Target,Weight
CYP1027B,CYP105Q,0.01
CYP1027B,CYP108B,0.01
CYP1027B,CYP123A,0.01
CYP1027B,CYP123B,0.01
CYP1027B,CYP124A,0.01
CYP1027B,CYP125A,0.01
CYP1027B,CYP126A,0.01
CYP1027B,CYP130A,0.01
CYP1027B,CYP136A,0.01
CYP1027B,CYP136D,0.005
CYP1027B,CYP138A,0.01
CYP1027B,CYP140A,0.01
CYP1027B,CYP140B,0.01
CYP1027B,CYP142A,0.01
CYP1027B,CYP143A,0.01
CYP1027B,CYP150A,0.01
CYP1027B,CYP153A1,0.005
CYP1027B,CYP164A,0.01
CYP1027B,CYP185A,0.01
CYP1027B,CYP187A,0.01
CYP1027B,CYP188A,0.01
CYP1027B,CYP189A,0.01
CYP1027B,CYP189A1,0.01
CYP1027B,CYP190A,0.01
CYP1027B,CYP191A,0.01
CYP1027B,CYP243A,0.01
CYP1027B,CYP268A,0.01
CYP1027B,CYP279A,0.01
CYP1027B,CYP291A,0.01
CYP1027B,CYP51B,0.01
CYP1027B,New_subf_170_CYP144,0.01
CYP1027B,New_subf_171_New_family_26,0.01
CYP1027B,New_subf_172_CYP187,0.01
CYP1027B,New_subf_173_CYP143,0.01
CYP1027B,New_subf_174_CYP291,0.01
CYP1027B,New_subf_175_CYP124,0.01
CYP1027B,New_subf_176_CYP150,0.01
CYP1027B,New_subf_177_New_family_27,0.01
CYP1027B,New_subf_178_CYP105,0.01
CYP102B,CYP105Q,0.005
CYP102B,CYP105S,0.005
CYP102B,CYP108B,0.005
CYP102B,CYP123A,0.005
CYP102B,CYP124A,0.005
CYP102B,CYP125A,0.005
CYP102B,CYP126A,0.005
CYP102B,CYP130A,0.005
CYP102B,CYP135B,0.005
CYP102B,CYP136A,0.005
CYP102B,CYP136B,0.005
CYP102B,CYP138A,0.005
CYP102B,CYP140A,0.005
CYP102B,CYP142A,0.005
CYP102B,CYP144A,0.005
CYP102B,CYP150A,0.005
CYP102B,CYP151A,0.005
CYP102B,CYP185A,0.005
CYP102B,CYP187A,0.005
CYP102B,CYP188A,0.005
CYP102B,CYP189A,0.005
CYP102B,CYP190A,0.005
CYP102B,CYP191A,0.005
CYP102B,CYP268A,0.005
CYP102B,CYP268B,0.005
CYP102B,CYP279A,0.005
CYP102B,CYP282B,0.005
CYP102B,CYP51B,0.005
CYP102B,New_subf_171_New_family_26,0.005
CYP102B,New_subf_172_CYP187,0.005
CYP1034A,CYP105Q,0.02
CYP1034A,CYP108B,0.02
CYP1034A,CYP123A,0.02
CYP1034A,CYP124A,0.02
CYP1034A,CYP125A,0.02
CYP1034A,CYP125F,0.02
CYP1034A,CYP126A,0.02
CYP1034A,CYP130A,0.02
CYP1034A,CYP136A,0.02
CYP1034A,CYP138A,0.02
CYP1034A,CYP139A,0.02
CYP1034A,CYP140A,0.02
CYP1034A,CYP140B,0.02
CYP1034A,CYP142A,0.02
CYP1034A,CYP143A,0.015
CYP1034A,CYP150A,0.02
CYP1034A,CYP164A,0.02
CYP1034A,CYP185A,0.02
CYP1034A,CYP187A,0.02
CYP1034A,CYP188A,0.02
CYP1034A,CYP189A,0.02
CYP1034A,CYP190A,0.02
CYP1034A,CYP191A,0.02
CYP1034A,CYP243A,0.02
CYP1034A,CYP268A,0.02
CYP1034A,CYP272A,0.02
CYP1034A,CYP279A,0.02
CYP1034A,CYP291A,0.02
CYP1034A,CYP51B,0.02
CYP1034A,New_subf_170_CYP144,0.02
CYP1034A,New_subf_171_New_family_26,0.02
CYP1034A,New_subf_172_CYP187,0.02
CYP1034A,New_subf_176_CYP150,0.02
CYP1034A,New_subf_177_New_family_27,0.02
CYP1034A,New_subf_178_CYP105,0.02
CYP105Q,CYP1027B,0.01
CYP105Q,CYP102B,0.005
CYP105Q,CYP1034A,0.02
CYP105Q,CYP105S,0.02
CYP105Q,CYP107AA,0.015
CYP105Q,CYP107AB1P,0.015
CYP105Q,CYP108B,0.06
CYP105Q,CYP123A,0.06
CYP105Q,CYP123B,0.01
CYP105Q,CYP124A,0.06
CYP105Q,CYP125A,0.06
CYP105Q,CYP125F,0.02
CYP105Q,CYP126A,0.06
CYP105Q,CYP130A,0.06
CYP105Q,CYP135B,0.025
CYP105Q,CYP136A,0.06
CYP105Q,CYP136B,0.02
CYP105Q,CYP136D,0.005
CYP105Q,CYP138A,0.06
CYP105Q,CYP139A,0.025
CYP105Q,CYP140A,0.06
CYP105Q,CYP140B,0.035
CYP105Q,CYP142A,0.06
CYP105Q,CYP143A,0.03
CYP105Q,CYP144A,0.03
CYP105Q,CYP150A,0.06
CYP105Q,CYP151A,0.02
CYP105Q,CYP153A1,0.005
CYP105Q,CYP164A,0.055
CYP105Q,CYP185A,0.055
CYP105Q,CYP186A,0.015
CYP105Q,CYP187A,0.06
CYP105Q,CYP188A,0.06
CYP105Q,CYP189A,0.06
CYP105Q,CYP189A1,0.015
CYP105Q,CYP190A,0.06
CYP105Q,CYP191A,0.06
CYP105Q,CYP243A,0.035
CYP105Q,CYP268A,0.055
CYP105Q,CYP268B,0.02
CYP105Q,CYP272A,0.025
CYP105Q,CYP279A,0.055
CYP105Q,CYP282B,0.01
CYP105Q,CYP291A,0.035
CYP105Q,CYP51B,0.06
CYP105Q,New_subf_170_CYP144,0.035
CYP105Q,New_subf_171_New_family_26,0.06
CYP105Q,New_subf_172_CYP187,0.045
CYP105Q,New_subf_173_CYP143,0.01
CYP105Q,New_subf_174_CYP291,0.01
CYP105Q,New_subf_175_CYP124,0.01
CYP105Q,New_subf_176_CYP150,0.035
CYP105Q,New_subf_177_New_family_27,0.04
CYP105Q,New_subf_178_CYP105,0.035
CYP105Q,New_subf_179_CYP188,0.005
CYP105Q,New_subf_180_CYP1027,0.005
CYP105Q,New_subf_181_New_family_28,0.01
CYP105Q,New_subf_182_New_family_29,0.005
CYP105Q,New_subf_183_New_family_30,0.01
CYP105S,CYP102B,0.005
CYP105S,CYP105Q,0.02
CYP105S,CYP107AA,0.015
CYP105S,CYP107AB1P,0.015
CYP105S,CYP108B,0.02
CYP105S,CYP123A,0.02
CYP105S,CYP124A,0.02
CYP105S,CYP125A,0.02
CYP105S,CYP126A,0.02
CYP105S,CYP130A,0.02
CYP105S,CYP135B,0.02
CYP105S,CYP136A,0.02
CYP105S,CYP136B,0.02
CYP105S,CYP138A,0.02
CYP105S,CYP140A,0.02
CYP105S,CYP142A,0.02
CYP105S,CYP144A,0.02
CYP105S,CYP150A,0.02
CYP105S,CYP151A,0.02
CYP105S,CYP164A,0.015
CYP105S,CYP185A,0.02
CYP105S,CYP186A,0.015
CYP105S,CYP187A,0.02
CYP105S,CYP188A,0.02
CYP105S,CYP189A,0.02
CYP105S,CYP190A,0.02
CYP105S,CYP191A,0.02
CYP105S,CYP268A,0.02
CYP105S,CYP268B,0.02
CYP105S,CYP279A,0.015
CYP105S,CYP282B,0.005
CYP105S,CYP51B,0.02
CYP105S,New_subf_171_New_family_26,0.02
CYP105S,New_subf_172_CYP187,0.005
CYP105S,New_subf_181_New_family_28,0.01
CYP105S,New_subf_183_New_family_30,0.01
CYP107AA,CYP105Q,0.015
CYP107AA,CYP105S,0.015
CYP107AA,CYP107AB1P,0.015
CYP107AA,CYP108B,0.015
CYP107AA,CYP123A,0.015
CYP107AA,CYP124A,0.015
CYP107AA,CYP125A,0.015
CYP107AA,CYP126A,0.015
CYP107AA,CYP130A,0.015
CYP107AA,CYP135B,0.015
CYP107AA,CYP136A,0.015
CYP107AA,CYP136B,0.015
CYP107AA,CYP138A,0.015
CYP107AA,CYP140A,0.015
CYP107AA,CYP142A,0.015
CYP107AA,CYP144A,0.015
CYP107AA,CYP150A,0.015
CYP107AA,CYP151A,0.015
CYP107AA,CYP164A,0.015
CYP107AA,CYP185A,0.015
CYP107AA,CYP186A,0.015
CYP107AA,CYP187A,0.015
CYP107AA,CYP188A,0.015
CYP107AA,CYP189A,0.015
CYP107AA,CYP190A,0.015
CYP107AA,CYP191A,0.015
CYP107AA,CYP268A,0.015
CYP107AA,CYP268B,0.015
CYP107AA,CYP279A,0.01
CYP107AA,CYP51B,0.015
CYP107AA,New_subf_171_New_family_26,0.015
CYP107AA,New_subf_181_New_family_28,0.01
CYP107AA,New_subf_183_New_family_30,0.01
CYP107AB1P,CYP105Q,0.015
CYP107AB1P,CYP105S,0.015
CYP107AB1P,CYP107AA,0.015
CYP107AB1P,CYP108B,0.015
CYP107AB1P,CYP123A,0.015
CYP107AB1P,CYP124A,0.015
CYP107AB1P,CYP125A,0.015
CYP107AB1P,CYP126A,0.015
CYP107AB1P,CYP130A,0.015
CYP107AB1P,CYP135B,0.015
CYP107AB1P,CYP136A,0.015
CYP107AB1P,CYP136B,0.015
CYP107AB1P,CYP138A,0.015
CYP107AB1P,CYP140A,0.015
CYP107AB1P,CYP142A,0.015
CYP107AB1P,CYP144A,0.015
CYP107AB1P,CYP150A,0.015
CYP107AB1P,CYP151A,0.015
CYP107AB1P,CYP164A,0.015
CYP107AB1P,CYP185A,0.015
CYP107AB1P,CYP186A,0.015
CYP107AB1P,CYP187A,0.015
CYP107AB1P,CYP188A,0.015
CYP107AB1P,CYP189A,0.015
CYP107AB1P,CYP190A,0.015
CYP107AB1P,CYP191A,0.015
CYP107AB1P,CYP268A,0.015
CYP107AB1P,CYP268B,0.015
CYP107AB1P,CYP279A,0.01
CYP107AB1P,CYP51B,0.015
CYP107AB1P,New_subf_171_New_family_26,0.015
CYP107AB1P,New_subf_181_New_family_28,0.01
CYP107AB1P,New_subf_183_New_family_30,0.01
CYP108B,CYP1027B,0.01
CYP108B,CYP102B,0.005
CYP108B,CYP1034A,0.02
CYP108B,CYP105Q,0.06
CYP108B,CYP105S,0.02
CYP108B,CYP107AA,0.015
CYP108B,CYP107AB1P,0.015
CYP108B,CYP123A,0.06
CYP108B,CYP123B,0.01
CYP108B,CYP124A,0.06
CYP108B,CYP125A,0.06
CYP108B,CYP125F,0.02
CYP108B,CYP126A,0.06
CYP108B,CYP130A,0.06
CYP108B,CYP135B,0.025
CYP108B,CYP136A,0.06
CYP108B,CYP136B,0.02
CYP108B,CYP136D,0.005
CYP108B,CYP138A,0.06
CYP108B,CYP139A,0.025
CYP108B,CYP140A,0.06
CYP108B,CYP140B,0.035
CYP108B,CYP142A,0.06
CYP108B,CYP143A,0.03
CYP108B,CYP144A,0.03
CYP108B,CYP150A,0.06
CYP108B,CYP151A,0.02
CYP108B,CYP153A1,0.005
CYP108B,CYP164A,0.055
CYP108B,CYP185A,0.055
CYP108B,CYP186A,0.015
CYP108B,CYP187A,0.06
CYP108B,CYP188A,0.06
CYP108B,CYP189A,0.06
CYP108B,CYP189A1,0.015
CYP108B,CYP190A,0.06
CYP108B,CYP191A,0.06
CYP108B,CYP243A,0.035
CYP108B,CYP268A,0.055
CYP108B,CYP268B,0.02
CYP108B,CYP272A,0.025
CYP108B,CYP279A,0.055
CYP108B,CYP282B,0.01
CYP108B,CYP291A,0.035
CYP108B,CYP51B,0.06
CYP108B,New_subf_170_CYP144,0.035
CYP108B,New_subf_171_New_family_26,0.06
CYP108B,New_subf_172_CYP187,0.045
CYP108B,New_subf_173_CYP143,0.01
CYP108B,New_subf_174_CYP291,0.01
CYP108B,New_subf_175_CYP124,0.01
CYP108B,New_subf_176_CYP150,0.035
CYP108B,New_subf_177_New_family_27,0.04
CYP108B,New_subf_178_CYP105,0.035
CYP108B,New_subf_179_CYP188,0.005
CYP108B,New_subf_180_CYP1027,0.005
CYP108B,New_subf_181_New_family_28,0.01
CYP108B,New_subf_182_New_family_29,0.005
CYP108B,New_subf_183_New_family_30,0.01
CYP121A,CYP123A,0.18
CYP121A,CYP124A,0.19
CYP121A,CYP125A,0.025
CYP121A,CYP126A,0.02
CYP121A,CYP128A,0.185
CYP121A,CYP130A,0.165
CYP121A,CYP135A,0.19
CYP121A,CYP135B,0.18
CYP121A,CYP136A,0.19
CYP121A,CYP137A,0.19
CYP121A,CYP138A,0.19
CYP121A,CYP139A,0.19
CYP121A,CYP140A,0.19
CYP121A,CYP141A,0.16
CYP121A,CYP142A,0.18
CYP121A,CYP143A,0.19
CYP121A,CYP144A,0.19
CYP121A,CYP51B,0.185
CYP121A,New_subf_171_New_family_26,0.185
CYP123A,CYP1027B,0.01
CYP123A,CYP102B,0.005
CYP123A,CYP1034A,0.02
CYP123A,CYP105Q,0.06
CYP123A,CYP105S,0.02
CYP123A,CYP107AA,0.015
CYP123A,CYP107AB1P,0.015
CYP123A,CYP108B,0.06
CYP123A,CYP121A,0.18
CYP123A,CYP123B,0.01
CYP123A,CYP124A,0.24
CYP123A,CYP125A,0.075
CYP123A,CYP125F,0.02
CYP123A,CYP126A,0.08
CYP123A,CYP128A,0.175
CYP123A,CYP130A,0.215
CYP123A,CYP135A,0.18
CYP123A,CYP135B,0.195
CYP123A,CYP136A,0.24
CYP123A,CYP136B,0.02
CYP123A,CYP136D,0.005
CYP123A,CYP137A,0.18
CYP123A,CYP138A,0.24
CYP123A,CYP139A,0.205
CYP123A,CYP140A,0.24
CYP123A,CYP140B,0.035
CYP123A,CYP141A,0.15
CYP123A,CYP142A,0.24
CYP123A,CYP143A,0.21
CYP123A,CYP144A,0.21
CYP123A,CYP150A,0.06
CYP123A,CYP151A,0.02
CYP123A,CYP153A1,0.005
CYP123A,CYP164A,0.055
CYP123A,CYP185A,0.055
CYP123A,CYP186A,0.015
CYP123A,CYP187A,0.06
CYP123A,CYP188A,0.06
CYP123A,CYP189A,0.06
CYP123A,CYP189A1,0.015
CYP123A,CYP190A,0.06
CYP123A,CYP191A,0.06
CYP123A,CYP243A,0.035
CYP123A,CYP268A,0.055
CYP123A,CYP268B,0.02
CYP123A,CYP272A,0.025
CYP123A,CYP279A,0.055
CYP123A,CYP282B,0.01
CYP123A,CYP291A,0.035
CYP123A,CYP51B,0.235
CYP123A,New_subf_170_CYP144,0.035
CYP123A,New_subf_171_New_family_26,0.235
CYP123A,New_subf_172_CYP187,0.045
CYP123A,New_subf_173_CYP143,0.01
CYP123A,New_subf_174_CYP291,0.01
CYP123A,New_subf_175_CYP124,0.01
CYP123A,New_subf_176_CYP150,0.035
CYP123A,New_subf_177_New_family_27,0.04
CYP123A,New_subf_178_CYP105,0.035
CYP123A,New_subf_179_CYP188,0.005
CYP123A,New_subf_180_CYP1027,0.005
CYP123A,New_subf_181_New_family_28,0.01
CYP123A,New_subf_182_New_family_29,0.005
CYP123A,New_subf_183_New_family_30,0.01
CYP123B,CYP1027B,0.01
CYP123B,CYP105Q,0.01
CYP123B,CYP108B,0.01
CYP123B,CYP123A,0.01
CYP123B,CYP124A,0.01
CYP123B,CYP125A,0.01
CYP123B,CYP126A,0.01
CYP123B,CYP130A,0.01
CYP123B,CYP136A,0.01
CYP123B,CYP136D,0.005
CYP123B,CYP138A,0.01
CYP123B,CYP140A,0.01
CYP123B,CYP140B,0.01
CYP123B,CYP142A,0.01
CYP123B,CYP143A,0.01
CYP123B,CYP150A,0.01
CYP123B,CYP153A1,0.005
CYP123B,CYP164A,0.01
CYP123B,CYP185A,0.01
CYP123B,CYP187A,0.01
CYP123B,CYP188A,0.01
CYP123B,CYP189A,0.01
CYP123B,CYP189A1,0.01
CYP123B,CYP190A,0.01
CYP123B,CYP191A,0.01
CYP123B,CYP243A,0.01
CYP123B,CYP268A,0.01
CYP123B,CYP279A,0.01
CYP123B,CYP291A,0.01
CYP123B,CYP51B,0.01
CYP123B,New_subf_170_CYP144,0.01
CYP123B,New_subf_171_New_family_26,0.01
CYP123B,New_subf_172_CYP187,0.01
CYP123B,New_subf_173_CYP143,0.01
CYP123B,New_subf_174_CYP291,0.01
CYP123B,New_subf_175_CYP124,0.01
CYP123B,New_subf_176_CYP150,0.01
CYP123B,New_subf_177_New_family_27,0.01
CYP123B,New_subf_178_CYP105,0.01
CYP124A,CYP1027B,0.01
CYP124A,CYP102B,0.005
CYP124A,CYP1034A,0.02
CYP124A,CYP105Q,0.06
CYP124A,CYP105S,0.02
CYP124A,CYP107AA,0.015
CYP124A,CYP107AB1P,0.015
CYP124A,CYP108B,0.06
CYP124A,CYP121A,0.19
CYP124A,CYP123A,0.24
CYP124A,CYP123B,0.01
CYP124A,CYP125A,0.085
CYP124A,CYP125F,0.02
CYP124A,CYP126A,0.08
CYP124A,CYP128A,0.185
CYP124A,CYP130A,0.225
CYP124A,CYP135A,0.19
CYP124A,CYP135B,0.205
CYP124A,CYP136A,0.25
CYP124A,CYP136B,0.02
CYP124A,CYP136D,0.005
CYP124A,CYP137A,0.19
CYP124A,CYP138A,0.25
CYP124A,CYP139A,0.215
CYP124A,CYP140A,0.25
CYP124A,CYP140B,0.035
CYP124A,CYP141A,0.16
CYP124A,CYP142A,0.24
CYP124A,CYP143A,0.22
CYP124A,CYP144A,0.22
CYP124A,CYP150A,0.06
CYP124A,CYP151A,0.02
CYP124A,CYP153A1,0.005
CYP124A,CYP164A,0.055
CYP124A,CYP185A,0.055
CYP124A,CYP186A,0.015
CYP124A,CYP187A,0.06
CYP124A,CYP188A,0.06
CYP124A,CYP189A,0.06
CYP124A,CYP189A1,0.015
CYP124A,CYP190A,0.06
CYP124A,CYP191A,0.06
CYP124A,CYP243A,0.035
CYP124A,CYP268A,0.055
CYP124A,CYP268B,0.02
CYP124A,CYP272A,0.025
CYP124A,CYP279A,0.055
CYP124A,CYP282B,0.01
CYP124A,CYP291A,0.035
CYP124A,CYP51B,0.245
CYP124A,New_subf_170_CYP144,0.035
CYP124A,New_subf_171_New_family_26,0.245
CYP124A,New_subf_172_CYP187,0.045
CYP124A,New_subf_173_CYP143,0.01
CYP124A,New_subf_174_CYP291,0.01
CYP124A,New_subf_175_CYP124,0.01
CYP124A,New_subf_176_CYP150,0.035
CYP124A,New_subf_177_New_family_27,0.04
CYP124A,New_subf_178_CYP105,0.035
CYP124A,New_subf_179_CYP188,0.005
CYP124A,New_subf_180_CYP1027,0.005
CYP124A,New_subf_181_New_family_28,0.01
CYP124A,New_subf_182_New_family_29,0.005
CYP124A,New_subf_183_New_family_30,0.01
CYP125A,CYP1027B,0.01
CYP125A,CYP102B,0.005
CYP125A,CYP1034A,0.02
CYP125A,CYP105Q,0.06
CYP125A,CYP105S,0.02
CYP125A,CYP107AA,0.015
CYP125A,CYP107AB1P,0.015
CYP125A,CYP108B,0.06
CYP125A,CYP121A,0.025
CYP125A,CYP123A,0.075
CYP125A,CYP123B,0.01
CYP125A,CYP124A,0.085
CYP125A,CYP125F,0.02
CYP125A,CYP126A,0.07
CYP125A,CYP128A,0.02
CYP125A,CYP130A,0.085
CYP125A,CYP135A,0.025
CYP125A,CYP135B,0.045
CYP125A,CYP136A,0.085
CYP125A,CYP136B,0.02
CYP125A,CYP136D,0.005
CYP125A,CYP137A,0.025
CYP125A,CYP138A,0.085
CYP125A,CYP139A,0.05
CYP125A,CYP140A,0.085
CYP125A,CYP140B,0.035
CYP125A,CYP141A,0.02
CYP125A,CYP142A,0.075
CYP125A,CYP143A,0.055
CYP125A,CYP144A,0.055
CYP125A,CYP150A,0.06
CYP125A,CYP151A,0.02
CYP125A,CYP153A1,0.005
CYP125A,CYP164A,0.055
CYP125A,CYP185A,0.055
CYP125A,CYP186A,0.015
CYP125A,CYP187A,0.06
CYP125A,CYP188A,0.06
CYP125A,CYP189A,0.06
CYP125A,CYP189A1,0.015
CYP125A,CYP190A,0.06
CYP125A,CYP191A,0.06
CYP125A,CYP243A,0.035
CYP125A,CYP268A,0.055
CYP125A,CYP268B,0.02
CYP125A,CYP272A,0.025
CYP125A,CYP279A,0.055
CYP125A,CYP282B,0.01
CYP125A,CYP291A,0.035
CYP125A,CYP51B,0.08
CYP125A,New_subf_170_CYP144,0.035
CYP125A,New_subf_171_New_family_26,0.085
CYP125A,New_subf_172_CYP187,0.045
CYP125A,New_subf_173_CYP143,0.01
CYP125A,New_subf_174_CYP291,0.01
CYP125A,New_subf_175_CYP124,0.01
CYP125A,New_subf_176_CYP150,0.035
CYP125A,New_subf_177_New_family_27,0.04
CYP125A,New_subf_178_CYP105,0.035
CYP125A,New_subf_179_CYP188,0.005
CYP125A,New_subf_180_CYP1027,0.005
CYP125A,New_subf_181_New_family_28,0.01
CYP125A,New_subf_182_New_family_29,0.005
CYP125A,New_subf_183_New_family_30,0.01
CYP125F,CYP1034A,0.02
CYP125F,CYP105Q,0.02
CYP125F,CYP108B,0.02
CYP125F,CYP123A,0.02
CYP125F,CYP124A,0.02
CYP125F,CYP125A,0.02
CYP125F,CYP126A,0.02
CYP125F,CYP130A,0.02
CYP125F,CYP136A,0.02
CYP125F,CYP138A,0.02
CYP125F,CYP139A,0.02
CYP125F,CYP140A,0.02
CYP125F,CYP140B,0.02
CYP125F,CYP142A,0.02
CYP125F,CYP143A,0.015
CYP125F,CYP150A,0.02
CYP125F,CYP164A,0.02
CYP125F,CYP185A,0.02
CYP125F,CYP187A,0.02
CYP125F,CYP188A,0.02
CYP125F,CYP189A,0.02
CYP125F,CYP190A,0.02
CYP125F,CYP191A,0.02
CYP125F,CYP243A,0.02
CYP125F,CYP268A,0.02
CYP125F,CYP272A,0.02
CYP125F,CYP279A,0.02
CYP125F,CYP291A,0.02
CYP125F,CYP51B,0.02
CYP125F,New_subf_170_CYP144,0.02
CYP125F,New_subf_171_New_family_26,0.02
CYP125F,New_subf_172_CYP187,0.02
CYP125F,New_subf_176_CYP150,0.02
CYP125F,New_subf_177_New_family_27,0.02
CYP125F,New_subf_178_CYP105,0.02
CYP126A,CYP1027B,0.01
CYP126A,CYP102B,0.005
CYP126A,CYP1034A,0.02
CYP126A,CYP105Q,0.06
CYP126A,CYP105S,0.02
CYP126A,CYP107AA,0.015
CYP126A,CYP107AB1P,0.015
CYP126A,CYP108B,0.06
CYP126A,CYP121A,0.02
CYP126A,CYP123A,0.08
CYP126A,CYP123B,0.01
CYP126A,CYP124A,0.08
CYP126A,CYP125A,0.07
CYP126A,CYP125F,0.02
CYP126A,CYP128A,0.015
CYP126A,CYP130A,0.08
CYP126A,CYP135A,0.02
CYP126A,CYP135B,0.04
CYP126A,CYP136A,0.08
CYP126A,CYP136B,0.02
CYP126A,CYP136D,0.005
CYP126A,CYP137A,0.02
CYP126A,CYP138A,0.08
CYP126A,CYP139A,0.045
CYP126A,CYP140A,0.08
CYP126A,CYP140B,0.035
CYP126A,CYP141A,0.015
CYP126A,CYP142A,0.08
CYP126A,CYP143A,0.05
CYP126A,CYP144A,0.05
CYP126A,CYP150A,0.06
CYP126A,CYP151A,0.02
CYP126A,CYP153A1,0.005
CYP126A,CYP164A,0.055
CYP126A,CYP185A,0.055
CYP126A,CYP186A,0.015
CYP126A,CYP187A,0.06
CYP126A,CYP188A,0.06
CYP126A,CYP189A,0.06
CYP126A,CYP189A1,0.015
CYP126A,CYP190A,0.06
CYP126A,CYP191A,0.06
CYP126A,CYP243A,0.035
CYP126A,CYP268A,0.055
CYP126A,CYP268B,0.02
CYP126A,CYP272A,0.025
CYP126A,CYP279A,0.055
CYP126A,CYP282B,0.01
CYP126A,CYP291A,0.035
CYP126A,CYP51B,0.075
CYP126A,New_subf_170_CYP144,0.035
CYP126A,New_subf_171_New_family_26,0.08
CYP126A,New_subf_172_CYP187,0.045
CYP126A,New_subf_173_CYP143,0.01
CYP126A,New_subf_174_CYP291,0.01
CYP126A,New_subf_175_CYP124,0.01
CYP126A,New_subf_176_CYP150,0.035
CYP126A,New_subf_177_New_family_27,0.04
CYP126A,New_subf_178_CYP105,0.035
CYP126A,New_subf_179_CYP188,0.005
CYP126A,New_subf_180_CYP1027,0.005
CYP126A,New_subf_181_New_family_28,0.01
CYP126A,New_subf_182_New_family_29,0.005
CYP126A,New_subf_183_New_family_30,0.01
CYP128A,CYP121A,0.185
CYP128A,CYP123A,0.175
CYP128A,CYP124A,0.185
CYP128A,CYP125A,0.02
CYP128A,CYP126A,0.015
CYP128A,CYP130A,0.16
CYP128A,CYP135A,0.185
CYP128A,CYP135B,0.18
CYP128A,CYP136A,0.185
CYP128A,CYP137A,0.185
CYP128A,CYP138A,0.185
CYP128A,CYP139A,0.185
CYP128A,CYP140A,0.185
CYP128A,CYP141A,0.16
CYP128A,CYP142A,0.175
CYP128A,CYP143A,0.185
CYP128A,CYP144A,0.185
CYP128A,CYP51B,0.185
CYP128A,New_subf_171_New_family_26,0.18
CYP130A,CYP1027B,0.01
CYP130A,CYP102B,0.005
CYP130A,CYP1034A,0.02
CYP130A,CYP105Q,0.06
CYP130A,CYP105S,0.02
CYP130A,CYP107AA,0.015
CYP130A,CYP107AB1P,0.015
CYP130A,CYP108B,0.06
CYP130A,CYP121A,0.165
CYP130A,CYP123A,0.215
CYP130A,CYP123B,0.01
CYP130A,CYP124A,0.225
CYP130A,CYP125A,0.085
CYP130A,CYP125F,0.02
CYP130A,CYP126A,0.08
CYP130A,CYP128A,0.16
CYP130A,CYP135A,0.165
CYP130A,CYP135B,0.18
CYP130A,CYP136A,0.225
CYP130A,CYP136B,0.02
CYP130A,CYP136D,0.005
CYP130A,CYP137A,0.165
CYP130A,CYP138A,0.225
CYP130A,CYP139A,0.19
CYP130A,CYP140A,0.225
CYP130A,CYP140B,0.035
CYP130A,CYP141A,0.16
CYP130A,CYP142A,0.215
CYP130A,CYP143A,0.195
CYP130A,CYP144A,0.195
CYP130A,CYP150A,0.06
CYP130A,CYP151A,0.02
CYP130A,CYP153A1,0.005
CYP130A,CYP164A,0.055
CYP130A,CYP185A,0.055
CYP130A,CYP186A,0.015
CYP130A,CYP187A,0.06
CYP130A,CYP188A,0.06
CYP130A,CYP189A,0.06
CYP130A,CYP189A1,0.015
CYP130A,CYP190A,0.06
CYP130A,CYP191A,0.06
CYP130A,CYP243A,0.035
CYP130A,CYP268A,0.055
CYP130A,CYP268B,0.02
CYP130A,CYP272A,0.025
CYP130A,CYP279A,0.055
CYP130A,CYP282B,0.01
CYP130A,CYP291A,0.035
CYP130A,CYP51B,0.22
CYP130A,New_subf_170_CYP144,0.035
CYP130A,New_subf_171_New_family_26,0.22
CYP130A,New_subf_172_CYP187,0.045
CYP130A,New_subf_173_CYP143,0.01
CYP130A,New_subf_174_CYP291,0.01
CYP130A,New_subf_175_CYP124,0.01
CYP130A,New_subf_176_CYP150,0.035
CYP130A,New_subf_177_New_family_27,0.04
CYP130A,New_subf_178_CYP105,0.035
CYP130A,New_subf_179_CYP188,0.005
CYP130A,New_subf_180_CYP1027,0.005
CYP130A,New_subf_181_New_family_28,0.01
CYP130A,New_subf_182_New_family_29,0.005
CYP130A,New_subf_183_New_family_30,0.01
CYP135A,CYP121A,0.19
CYP135A,CYP123A,0.18
CYP135A,CYP124A,0.19
CYP135A,CYP125A,0.025
CYP135A,CYP126A,0.02
CYP135A,CYP128A,0.185
CYP135A,CYP130A,0.165
CYP135A,CYP135B,0.18
CYP135A,CYP136A,0.19
CYP135A,CYP137A,0.19
CYP135A,CYP138A,0.19
CYP135A,CYP139A,0.19
CYP135A,CYP140A,0.19
CYP135A,CYP141A,0.16
CYP135A,CYP142A,0.18
CYP135A,CYP143A,0.19
CYP135A,CYP144A,0.19
CYP135A,CYP51B,0.185
CYP135A,New_subf_171_New_family_26,0.185
CYP135B,CYP102B,0.005
CYP135B,CYP105Q,0.025
CYP135B,CYP105S,0.02
CYP135B,CYP107AA,0.015
CYP135B,CYP107AB1P,0.015
CYP135B,CYP108B,0.025
CYP135B,CYP121A,0.18
CYP135B,CYP123A,0.195
CYP135B,CYP124A,0.205
CYP135B,CYP125A,0.045
CYP135B,CYP126A,0.04
CYP135B,CYP128A,0.18
CYP135B,CYP130A,0.18
CYP135B,CYP135A,0.18
CYP135B,CYP136A,0.205
CYP135B,CYP136B,0.02
CYP135B,CYP137A,0.18
CYP135B,CYP138A,0.205
CYP135B,CYP139A,0.18
