Source,Target,Weight
CYP143A,CYP189A,0.03
CYP143A,CYP189A1,0.01
CYP143A,CYP190A,0.03
CYP143A,CYP191A,0.03
CYP143A,CYP243A,0.03
CYP143A,CYP268A,0.03
CYP143A,CYP272A,0.02
CYP143A,CYP279A,0.03
CYP143A,CYP291A,0.03
CYP143A,CYP51B,0.215
CYP143A,New_subf_1_CYP144,0.03
CYP143A,New_subf_2_New_family_1,0.215
CYP143A,New_subf_3_CYP187,0.03
CYP143A,New_subf_4_CYP143,0.01
CYP143A,New_subf_5_CYP291,0.01
CYP143A,New_subf_6_CYP124,0.01
CYP143A,New_subf_7_New_family_2,0.03
CYP143A,New_subf_8_CYP150,0.03
CYP143A,New_subf_9_CYP105,0.03
CYP144A,CYP102B,0.005
CYP144A,CYP105Q,0.03
CYP144A,CYP105S,0.02
CYP144A,CYP107AA,0.015
CYP144A,CYP107AB1P,0.015
CYP144A,CYP108B,0.03
CYP144A,CYP121A,0.19
CYP144A,CYP123A,0.21
CYP144A,CYP124A,0.22
CYP144A,CYP125A,0.055
CYP144A,CYP126A,0.05
CYP144A,CYP128A,0.185
CYP144A,CYP130A,0.195
CYP144A,CYP135A,0.19
CYP144A,CYP135B,0.205
CYP144A,CYP136A,0.22
CYP144A,CYP136B,0.02
CYP144A,CYP137A,0.19
CYP144A,CYP138A,0.22
CYP144A,CYP139A,0.195
CYP144A,CYP140A,0.22
CYP144A,CYP140B,0.005
CYP144A,CYP141A,0.16
CYP144A,CYP142A,0.21
CYP144A,CYP143A,0.195
CYP144A,CYP150A,0.03
CYP144A,CYP151A,0.02
CYP144A,CYP164A,0.025
CYP144A,CYP185A,0.025
CYP144A,CYP186A,0.015
CYP144A,CYP187A,0.03
CYP144A,CYP188A,0.03
CYP144A,CYP189A,0.03
CYP144A,CYP189A1,0.005
CYP144A,CYP190A,0.03
CYP144A,CYP191A,0.03
CYP144A,CYP243A,0.005
CYP144A,CYP268A,0.025
CYP144A,CYP268B,0.02
CYP144A,CYP272A,0.005
CYP144A,CYP279A,0.025
CYP144A,CYP282B,0.01
CYP144A,CYP291A,0.005
CYP144A,CYP51B,0.215
CYP144A,New_subf_10_CYP1027,0.005
CYP144A,New_subf_11_CYP188,0.005
CYP144A,New_subf_12_New_family_3,0.01
CYP144A,New_subf_13_New_family_4,0.005
CYP144A,New_subf_14_New_family_5,0.01
CYP144A,New_subf_1_CYP144,0.005
CYP144A,New_subf_2_New_family_1,0.215
CYP144A,New_subf_3_CYP187,0.015
CYP144A,New_subf_7_New_family_2,0.01
CYP144A,New_subf_8_CYP150,0.005
CYP144A,New_subf_9_CYP105,0.005
CYP150A,CYP1027B,0.01
CYP150A,CYP102B,0.005
CYP150A,CYP1034A,0.02
CYP150A,CYP105Q,0.06
CYP150A,CYP105S,0.02
CYP150A,CYP107AA,0.015
CYP150A,CYP107AB1P,0.015
CYP150A,CYP108B,0.06
CYP150A,CYP123A,0.06
CYP150A,CYP123B,0.01
CYP150A,CYP124A,0.06
CYP150A,CYP125A,0.06
CYP150A,CYP125F,0.02
CYP150A,CYP126A,0.06
CYP150A,CYP130A,0.06
CYP150A,CYP135B,0.025
CYP150A,CYP136A,0.06
CYP150A,CYP136B,0.02
CYP150A,CYP136D,0.005
CYP150A,CYP138A,0.06
CYP150A,CYP139A,0.025
CYP150A,CYP140A,0.06
CYP150A,CYP140B,0.035
CYP150A,CYP142A,0.06
CYP150A,CYP143A,0.03
CYP150A,CYP144A,0.03
CYP150A,CYP151A,0.02
CYP150A,CYP153A1,0.005
CYP150A,CYP164A,0.055
CYP150A,CYP185A,0.055
CYP150A,CYP186A,0.015
CYP150A,CYP187A,0.06
CYP150A,CYP188A,0.06
CYP150A,CYP189A,0.06
CYP150A,CYP189A1,0.015
CYP150A,CYP190A,0.06
CYP150A,CYP191A,0.06
CYP150A,CYP243A,0.035
CYP150A,CYP268A,0.055
CYP150A,CYP268B,0.02
CYP150A,CYP272A,0.025
CYP150A,CYP279A,0.055
CYP150A,CYP282B,0.01
CYP150A,CYP291A,0.035
CYP150A,CYP51B,0.06
CYP150A,New_subf_10_CYP1027,0.005
CYP150A,New_subf_11_CYP188,0.005
CYP150A,New_subf_12_New_family_3,0.01
CYP150A,New_subf_13_New_family_4,0.005
CYP150A,New_subf_14_New_family_5,0.01
CYP150A,New_subf_1_CYP144,0.035
CYP150A,New_subf_2_New_family_1,0.06
CYP150A,New_subf_3_CYP187,0.045
CYP150A,New_subf_4_CYP143,0.01
CYP150A,New_subf_5_CYP291,0.01
CYP150A,New_subf_6_CYP124,0.01
CYP150A,New_subf_7_New_family_2,0.04
CYP150A,New_subf_8_CYP150,0.035
CYP150A,New_subf_9_CYP105,0.035
CYP151A,CYP102B,0.005
CYP151A,CYP105Q,0.02
CYP151A,CYP105S,0.02
CYP151A,CYP107AA,0.015
CYP151A,CYP107AB1P,0.015
CYP151A,CYP108B,0.02
CYP151A,CYP123A,0.02
CYP151A,CYP124A,0.02
CYP151A,CYP125A,0.02
CYP151A,CYP126A,0.02
CYP151A,CYP130A,0.02
CYP151A,CYP135B,0.02
CYP151A,CYP136A,0.02
CYP151A,CYP136B,0.02
CYP151A,CYP138A,0.02
CYP151A,CYP140A,0.02
CYP151A,CYP142A,0.02
CYP151A,CYP144A,0.02
CYP151A,CYP150A,0.02
CYP151A,CYP164A,0.015
CYP151A,CYP185A,0.02
CYP151A,CYP186A,0.015
CYP151A,CYP187A,0.02
CYP151A,CYP188A,0.02
CYP151A,CYP189A,0.02
CYP151A,CYP190A,0.02
CYP151A,CYP191A,0.02
CYP151A,CYP268A,0.02
CYP151A,CYP268B,0.02
CYP151A,CYP279A,0.015
CYP151A,CYP282B,0.005
CYP151A,CYP51B,0.02
CYP151A,New_subf_12_New_family_3,0.01
CYP151A,New_subf_14_New_family_5,0.01
CYP151A,New_subf_2_New_family_1,0.02
CYP151A,New_subf_3_CYP187,0.005
CYP153A1,CYP1027B,0.005
CYP153A1,CYP105Q,0.005
CYP153A1,CYP108B,0.005
CYP153A1,CYP123A,0.005
CYP153A1,CYP123B,0.005
CYP153A1,CYP124A,0.005
CYP153A1,CYP125A,0.005
CYP153A1,CYP126A,0.005
CYP153A1,CYP130A,0.005
CYP153A1,CYP136A,0.005
CYP153A1,CYP136D,0.005
CYP153A1,CYP138A,0.005
CYP153A1,CYP140A,0.005
CYP153A1,CYP140B,0.005
CYP153A1,CYP142A,0.005
CYP153A1,CYP143A,0.005
CYP153A1,CYP150A,0.005
CYP153A1,CYP164A,0.005
CYP153A1,CYP185A,0.005
CYP153A1,CYP187A,0.005
CYP153A1,CYP188A,0.005
CYP153A1,CYP189A,0.005
CYP153A1,CYP189A1,0.005
CYP153A1,CYP190A,0.005
CYP153A1,CYP191A,0.005
CYP153A1,CYP243A,0.005
CYP153A1,CYP268A,0.005
CYP153A1,CYP279A,0.005
CYP153A1,CYP291A,0.005
CYP153A1,CYP51B,0.005
CYP153A1,New_subf_1_CYP144,0.005
CYP153A1,New_subf_2_New_family_1,0.005
CYP153A1,New_subf_3_CYP187,0.005
CYP153A1,New_subf_4_CYP143,0.005
CYP153A1,New_subf_5_CYP291,0.005
CYP153A1,New_subf_6_CYP124,0.005
CYP153A1,New_subf_7_New_family_2,0.005
CYP153A1,New_subf_8_CYP150,0.005
CYP153A1,New_subf_9_CYP105,0.005
CYP164A,CYP1027B,0.01
CYP164A,CYP1034A,0.02
CYP164A,CYP105Q,0.055
CYP164A,CYP105S,0.015
CYP164A,CYP107AA,0.015
CYP164A,CYP107AB1P,0.015
CYP164A,CYP108B,0.055
CYP164A,CYP123A,0.055
CYP164A,CYP123B,0.01
CYP164A,CYP124A,0.055
CYP164A,CYP125A,0.055
CYP164A,CYP125F,0.02
CYP164A,CYP126A,0.055
CYP164A,CYP130A,0.055
CYP164A,CYP135B,0.02
CYP164A,CYP136A,0.055
CYP164A,CYP136B,0.015
CYP164A,CYP136D,0.005
CYP164A,CYP138A,0.055
CYP164A,CYP139A,0.025
CYP164A,CYP140A,0.055
CYP164A,CYP140B,0.035
CYP164A,CYP142A,0.055
CYP164A,CYP143A,0.03
CYP164A,CYP144A,0.025
CYP164A,CYP150A,0.055
CYP164A,CYP151A,0.015
CYP164A,CYP153A1,0.005
CYP164A,CYP185A,0.05
CYP164A,CYP186A,0.015
CYP164A,CYP187A,0.055
CYP164A,CYP188A,0.055
CYP164A,CYP189A,0.055
CYP164A,CYP189A1,0.015
CYP164A,CYP190A,0.055
CYP164A,CYP191A,0.055
CYP164A,CYP243A,0.035
CYP164A,CYP268A,0.05
CYP164A,CYP268B,0.015
CYP164A,CYP272A,0.025
CYP164A,CYP279A,0.05
CYP164A,CYP282B,0.005
CYP164A,CYP291A,0.035
CYP164A,CYP51B,0.055
CYP164A,New_subf_10_CYP1027,0.005
CYP164A,New_subf_11_CYP188,0.005
CYP164A,New_subf_12_New_family_3,0.01
CYP164A,New_subf_13_New_family_4,0.005
CYP164A,New_subf_14_New_family_5,0.01
CYP164A,New_subf_1_CYP144,0.035
CYP164A,New_subf_2_New_family_1,0.055
CYP164A,New_subf_3_CYP187,0.04
CYP164A,New_subf_4_CYP143,0.01
CYP164A,New_subf_5_CYP291,0.01
CYP164A,New_subf_6_CYP124,0.01
CYP164A,New_subf_7_New_family_2,0.04
CYP164A,New_subf_8_CYP150,0.035
CYP164A,New_subf_9_CYP105,0.035
CYP185A,CYP1027B,0.01
CYP185A,CYP102B,0.005
CYP185A,CYP1034A,0.02
CYP185A,CYP105Q,0.055
CYP185A,CYP105S,0.02
CYP185A,CYP107AA,0.015
CYP185A,CYP107AB1P,0.015
CYP185A,CYP108B,0.055
CYP185A,CYP123A,0.055
CYP185A,CYP123B,0.01
CYP185A,CYP124A,0.055
CYP185A,CYP125A,0.055
CYP185A,CYP125F,0.02
CYP185A,CYP126A,0.055
CYP185A,CYP130A,0.055
CYP185A,CYP135B,0.025
CYP185A,CYP136A,0.055
CYP185A,CYP136B,0.02
CYP185A,CYP136D,0.005
CYP185A,CYP138A,0.055
CYP185A,CYP139A,0.02
CYP185A,CYP140A,0.055
CYP185A,CYP140B,0.03
CYP185A,CYP142A,0.055
CYP185A,CYP143A,0.025
CYP185A,CYP144A,0.025
CYP185A,CYP150A,0.055
CYP185A,CYP151A,0.02
CYP185A,CYP153A1,0.005
CYP185A,CYP164A,0.05
CYP185A,CYP186A,0.015
CYP185A,CYP187A,0.055
CYP185A,CYP188A,0.055
CYP185A,CYP189A,0.055
CYP185A,CYP189A1,0.015
CYP185A,CYP190A,0.055
CYP185A,CYP191A,0.055
CYP185A,CYP243A,0.03
CYP185A,CYP268A,0.05
CYP185A,CYP268B,0.02
CYP185A,CYP272A,0.02
CYP185A,CYP279A,0.05
CYP185A,CYP282B,0.01
CYP185A,CYP291A,0.03
CYP185A,CYP51B,0.055
CYP185A,New_subf_10_CYP1027,0.005
CYP185A,New_subf_11_CYP188,0.005
CYP185A,New_subf_12_New_family_3,0.01
CYP185A,New_subf_13_New_family_4,0.005
CYP185A,New_subf_14_New_family_5,0.01
CYP185A,New_subf_1_CYP144,0.03
CYP185A,New_subf_2_New_family_1,0.055
CYP185A,New_subf_3_CYP187,0.04
CYP185A,New_subf_4_CYP143,0.01
CYP185A,New_subf_5_CYP291,0.01
CYP185A,New_subf_6_CYP124,0.01
CYP185A,New_subf_7_New_family_2,0.035
CYP185A,New_subf_8_CYP150,0.03
CYP185A,New_subf_9_CYP105,0.03
CYP186A,CYP105Q,0.015
CYP186A,CYP105S,0.015
CYP186A,CYP107AA,0.015
CYP186A,CYP107AB1P,0.015
CYP186A,CYP108B,0.015
CYP186A,CYP123A,0.015
CYP186A,CYP124A,0.015
CYP186A,CYP125A,0.015
CYP186A,CYP126A,0.015
CYP186A,CYP130A,0.015
CYP186A,CYP135B,0.015
CYP186A,CYP136A,0.015
CYP186A,CYP136B,0.015
CYP186A,CYP138A,0.015
CYP186A,CYP140A,0.015
CYP186A,CYP142A,0.015
CYP186A,CYP144A,0.015
CYP186A,CYP150A,0.015
CYP186A,CYP151A,0.015
CYP186A,CYP164A,0.015
CYP186A,CYP185A,0.015
CYP186A,CYP187A,0.015
CYP186A,CYP188A,0.015
CYP186A,CYP189A,0.015
CYP186A,CYP190A,0.015
CYP186A,CYP191A,0.015
CYP186A,CYP268A,0.015
CYP186A,CYP268B,0.015
CYP186A,CYP279A,0.01
CYP186A,CYP51B,0.015
CYP186A,New_subf_12_New_family_3,0.01
CYP186A,New_subf_14_New_family_5,0.01
CYP186A,New_subf_2_New_family_1,0.015
CYP187A,CYP1027B,0.01
CYP187A,CYP102B,0.005
CYP187A,CYP1034A,0.02
CYP187A,CYP105Q,0.06
CYP187A,CYP105S,0.02
CYP187A,CYP107AA,0.015
CYP187A,CYP107AB1P,0.015
CYP187A,CYP108B,0.06
CYP187A,CYP123A,0.06
CYP187A,CYP123B,0.01
CYP187A,CYP124A,0.06
CYP187A,CYP125A,0.06
CYP187A,CYP125F,0.02
CYP187A,CYP126A,0.06
CYP187A,CYP130A,0.06
CYP187A,CYP135B,0.025
CYP187A,CYP136A,0.06
CYP187A,CYP136B,0.02
CYP187A,CYP136D,0.005
CYP187A,CYP138A,0.06
CYP187A,CYP139A,0.025
CYP187A,CYP140A,0.06
CYP187A,CYP140B,0.035
CYP187A,CYP142A,0.06
CYP187A,CYP143A,0.03
CYP187A,CYP144A,0.03
CYP187A,CYP150A,0.06
CYP187A,CYP151A,0.02
CYP187A,CYP153A1,0.005
CYP187A,CYP164A,0.055
CYP187A,CYP185A,0.055
CYP187A,CYP186A,0.015
CYP187A,CYP188A,0.06
CYP187A,CYP189A,0.06
CYP187A,CYP189A1,0.015
CYP187A,CYP190A,0.06
CYP187A,CYP191A,0.06
CYP187A,CYP243A,0.035
CYP187A,CYP268A,0.055
CYP187A,CYP268B,0.02
CYP187A,CYP272A,0.025
CYP187A,CYP279A,0.055
CYP187A,CYP282B,0.01
CYP187A,CYP291A,0.035
CYP187A,CYP51B,0.06
CYP187A,New_subf_10_CYP1027,0.005
CYP187A,New_subf_11_CYP188,0.005
CYP187A,New_subf_12_New_family_3,0.01
CYP187A,New_subf_13_New_family_4,0.005
CYP187A,New_subf_14_New_family_5,0.01
CYP187A,New_subf_1_CYP144,0.035
CYP187A,New_subf_2_New_family_1,0.06
CYP187A,New_subf_3_CYP187,0.045
CYP187A,New_subf_4_CYP143,0.01
CYP187A,New_subf_5_CYP291,0.01
CYP187A,New_subf_6_CYP124,0.01
CYP187A,New_subf_7_New_family_2,0.04
CYP187A,New_subf_8_CYP150,0.035
CYP187A,New_subf_9_CYP105,0.035
CYP188A,CYP1027B,0.01
CYP188A,CYP102B,0.005
CYP188A,CYP1034A,0.02
CYP188A,CYP105Q,0.06
CYP188A,CYP105S,0.02
CYP188A,CYP107AA,0.015
CYP188A,CYP107AB1P,0.015
CYP188A,CYP108B,0.06
CYP188A,CYP123A,0.06
CYP188A,CYP123B,0.01
CYP188A,CYP124A,0.06
CYP188A,CYP125A,0.06
CYP188A,CYP125F,0.02
CYP188A,CYP126A,0.06
CYP188A,CYP130A,0.06
CYP188A,CYP135B,0.025
CYP188A,CYP136A,0.06
CYP188A,CYP136B,0.02
CYP188A,CYP136D,0.005
CYP188A,CYP138A,0.06
CYP188A,CYP139A,0.025
CYP188A,CYP140A,0.06
CYP188A,CYP140B,0.035
CYP188A,CYP142A,0.06
CYP188A,CYP143A,0.03
CYP188A,CYP144A,0.03
CYP188A,CYP150A,0.06
CYP188A,CYP151A,0.02
CYP188A,CYP153A1,0.005
CYP188A,CYP164A,0.055
CYP188A,CYP185A,0.055
CYP188A,CYP186A,0.015
CYP188A,CYP187A,0.06
CYP188A,CYP189A,0.06
CYP188A,CYP189A1,0.015
CYP188A,CYP190A,0.06
CYP188A,CYP191A,0.06
CYP188A,CYP243A,0.035
CYP188A,CYP268A,0.055
CYP188A,CYP268B,0.02
CYP188A,CYP272A,0.025
CYP188A,CYP279A,0.055
CYP188A,CYP282B,0.01
CYP188A,CYP291A,0.035
CYP188A,CYP51B,0.06
CYP188A,New_subf_10_CYP1027,0.005
CYP188A,New_subf_11_CYP188,0.005
CYP188A,New_subf_12_New_family_3,0.01
CYP188A,New_subf_13_New_family_4,0.005
CYP188A,New_subf_14_New_family_5,0.01
CYP188A,New_subf_1_CYP144,0.035
CYP188A,New_subf_2_New_family_1,0.06
CYP188A,New_subf_3_CYP187,0.045
CYP188A,New_subf_4_CYP143,0.01
CYP188A,New_subf_5_CYP291,0.01
CYP188A,New_subf_6_CYP124,0.01
CYP188A,New_subf_7_New_family_2,0.04
CYP188A,New_subf_8_CYP150,0.035
CYP188A,New_subf_9_CYP105,0.035
CYP189A,CYP1027B,0.01
CYP189A,CYP102B,0.005
CYP189A,CYP1034A,0.02
CYP189A,CYP105Q,0.06
CYP189A,CYP105S,0.02
CYP189A,CYP107AA,0.015
CYP189A,CYP107AB1P,0.015
CYP189A,CYP108B,0.06
CYP189A,CYP123A,0.06
CYP189A,CYP123B,0.01
CYP189A,CYP124A,0.06
CYP189A,CYP125A,0.06
CYP189A,CYP125F,0.02
CYP189A,CYP126A,0.06
CYP189A,CYP130A,0.06
CYP189A,CYP135B,0.025
CYP189A,CYP136A,0.06
CYP189A,CYP136B,0.02
CYP189A,CYP136D,0.005
CYP189A,CYP138A,0.06
CYP189A,CYP139A,0.025
CYP189A,CYP140A,0.06
CYP189A,CYP140B,0.035
CYP189A,CYP142A,0.06
CYP189A,CYP143A,0.03
CYP189A,CYP144A,0.03
CYP189A,CYP150A,0.06
CYP189A,CYP151A,0.02
CYP189A,CYP153A1,0.005
CYP189A,CYP164A,0.055
CYP189A,CYP185A,0.055
CYP189A,CYP186A,0.015
CYP189A,CYP187A,0.06
CYP189A,CYP188A,0.06
CYP189A,CYP189A1,0.015
CYP189A,CYP190A,0.06
CYP189A,CYP191A,0.06
CYP189A,CYP243A,0.035
CYP189A,CYP268A,0.055
CYP189A,CYP268B,0.02
CYP189A,CYP272A,0.025
CYP189A,CYP279A,0.055
CYP189A,CYP282B,0.01
CYP189A,CYP291A,0.035
CYP189A,CYP51B,0.06
CYP189A,New_subf_10_CYP1027,0.005
CYP189A,New_subf_11_CYP188,0.005
CYP189A,New_subf_12_New_family_3,0.01
CYP189A,New_subf_13_New_family_4,0.005
CYP189A,New_subf_14_New_family_5,0.01
CYP189A,New_subf_1_CYP144,0.035
CYP189A,New_subf_2_New_family_1,0.06
CYP189A,New_subf_3_CYP187,0.045
CYP189A,New_subf_4_CYP143,0.01
CYP189A,New_subf_5_CYP291,0.01
CYP189A,New_subf_6_CYP124,0.01
CYP189A,New_subf_7_New_family_2,0.04
CYP189A,New_subf_8_CYP150,0.035
CYP189A,New_subf_9_CYP105,0.035
CYP189A1,CYP1027B,0.01
CYP189A1,CYP105Q,0.015
CYP189A1,CYP108B,0.015
CYP189A1,CYP123A,0.015
CYP189A1,CYP123B,0.01
CYP189A1,CYP124A,0.015
CYP189A1,CYP125A,0.015
CYP189A1,CYP126A,0.015
CYP189A1,CYP130A,0.015
CYP189A1,CYP135B,0.005
CYP189A1,CYP136A,0.015
CYP189A1,CYP136D,0.005
CYP189A1,CYP138A,0.015
CYP189A1,CYP140A,0.015
CYP189A1,CYP140B,0.01
CYP189A1,CYP142A,0.015
CYP189A1,CYP143A,0.01
CYP189A1,CYP144A,0.005
CYP189A1,CYP150A,0.015
CYP189A1,CYP153A1,0.005
CYP189A1,CYP164A,0.015
CYP189A1,CYP185A,0.015
CYP189A1,CYP187A,0.015
CYP189A1,CYP188A,0.015
CYP189A1,CYP189A,0.015
CYP189A1,CYP190A,0.015
CYP189A1,CYP191A,0.015
CYP189A1,CYP243A,0.01
CYP189A1,CYP268A,0.01
CYP189A1,CYP279A,0.015
CYP189A1,CYP282B,0.005
CYP189A1,CYP291A,0.01
CYP189A1,CYP51B,0.015
CYP189A1,New_subf_10_CYP1027,0.005
CYP189A1,New_subf_11_CYP188,0.005
CYP189A1,New_subf_13_New_family_4,0.005
CYP189A1,New_subf_1_CYP144,0.01
CYP189A1,New_subf_2_New_family_1,0.015
CYP189A1,New_subf_3_CYP187,0.015
CYP189A1,New_subf_4_CYP143,0.01
CYP189A1,New_subf_5_CYP291,0.01
CYP189A1,New_subf_6_CYP124,0.01
CYP189A1,New_subf_7_New_family_2,0.015
CYP189A1,New_subf_8_CYP150,0.01
CYP189A1,New_subf_9_CYP105,0.01
CYP190A,CYP1027B,0.01
CYP190A,CYP102B,0.005
CYP190A,CYP1034A,0.02
CYP190A,CYP105Q,0.06
CYP190A,CYP105S,0.02
CYP190A,CYP107AA,0.015
CYP190A,CYP107AB1P,0.015
CYP190A,CYP108B,0.06
CYP190A,CYP123A,0.06
CYP190A,CYP123B,0.01
CYP190A,CYP124A,0.06
CYP190A,CYP125A,0.06
CYP190A,CYP125F,0.02
CYP190A,CYP126A,0.06
CYP190A,CYP130A,0.06
CYP190A,CYP135B,0.025
CYP190A,CYP136A,0.06
CYP190A,CYP136B,0.02
CYP190A,CYP136D,0.005
CYP190A,CYP138A,0.06
CYP190A,CYP139A,0.025
CYP190A,CYP140A,0.06
CYP190A,CYP140B,0.035
CYP190A,CYP142A,0.06
CYP190A,CYP143A,0.03
CYP190A,CYP144A,0.03
CYP190A,CYP150A,0.06
CYP190A,CYP151A,0.02
CYP190A,CYP153A1,0.005
CYP190A,CYP164A,0.055
CYP190A,CYP185A,0.055
CYP190A,CYP186A,0.015
CYP190A,CYP187A,0.06
CYP190A,CYP188A,0.06
CYP190A,CYP189A,0.06
CYP190A,CYP189A1,0.015
CYP190A,CYP191A,0.06
CYP190A,CYP243A,0.035
CYP190A,CYP268A,0.055
CYP190A,CYP268B,0.02
CYP190A,CYP272A,0.025
CYP190A,CYP279A,0.055
CYP190A,CYP282B,0.01
CYP190A,CYP291A,0.035
CYP190A,CYP51B,0.06
CYP190A,New_subf_10_CYP1027,0.005
CYP190A,New_subf_11_CYP188,0.005
CYP190A,New_subf_12_New_family_3,0.01
CYP190A,New_subf_13_New_family_4,0.005
CYP190A,New_subf_14_New_family_5,0.01
CYP190A,New_subf_1_CYP144,0.035
CYP190A,New_subf_2_New_family_1,0.06
CYP190A,New_subf_3_CYP187,0.045
CYP190A,New_subf_4_CYP143,0.01
CYP190A,New_subf_5_CYP291,0.01
CYP190A,New_subf_6_CYP124,0.01
CYP190A,New_subf_7_New_family_2,0.04
CYP190A,New_subf_8_CYP150,0.035
CYP190A,New_subf_9_CYP105,0.035
CYP191A,CYP1027B,0.01
CYP191A,CYP102B,0.005
CYP191A,CYP1034A,0.02
CYP191A,CYP105Q,0.06
CYP191A,CYP105S,0.02
CYP191A,CYP107AA,0.015
CYP191A,CYP107AB1P,0.015
CYP191A,CYP108B,0.06
CYP191A,CYP123A,0.06
CYP191A,CYP123B,0.01
CYP191A,CYP124A,0.06
CYP191A,CYP125A,0.06
CYP191A,CYP125F,0.02
CYP191A,CYP126A,0.06
CYP191A,CYP130A,0.06
CYP191A,CYP135B,0.025
CYP191A,CYP136A,0.06
CYP191A,CYP136B,0.02
CYP191A,CYP136D,0.005
CYP191A,CYP138A,0.06
CYP191A,CYP139A,0.025
CYP191A,CYP140A,0.06
CYP191A,CYP140B,0.035
CYP191A,CYP142A,0.06
CYP191A,CYP143A,0.03
CYP191A,CYP144A,0.03
CYP191A,CYP150A,0.06
CYP191A,CYP151A,0.02
CYP191A,CYP153A1,0.005
CYP191A,CYP164A,0.055
CYP191A,CYP185A,0.055
CYP191A,CYP186A,0.015
CYP191A,CYP187A,0.06
CYP191A,CYP188A,0.06
CYP191A,CYP189A,0.06
CYP191A,CYP189A1,0.015
CYP191A,CYP190A,0.06
CYP191A,CYP243A,0.035
CYP191A,CYP268A,0.055
CYP191A,CYP268B,0.02
CYP191A,CYP272A,0.025
CYP191A,CYP279A,0.055
CYP191A,CYP282B,0.01
CYP191A,CYP291A,0.035
CYP191A,CYP51B,0.06
CYP191A,New_subf_10_CYP1027,0.005
CYP191A,New_subf_11_CYP188,0.005
CYP191A,New_subf_12_New_family_3,0.01
CYP191A,New_subf_13_New_family_4,0.005
CYP191A,New_subf_14_New_family_5,0.01
CYP191A,New_subf_1_CYP144,0.035
CYP191A,New_subf_2_New_family_1,0.06
CYP191A,New_subf_3_CYP187,0.045
CYP191A,New_subf_4_CYP143,0.01
CYP191A,New_subf_5_CYP291,0.01
CYP191A,New_subf_6_CYP124,0.01
CYP191A,New_subf_7_New_family_2,0.04
CYP191A,New_subf_8_CYP150,0.035
CYP191A,New_subf_9_CYP105,0.035
CYP243A,CYP1027B,0.01
CYP243A,CYP1034A,0.02
CYP243A,CYP105Q,0.035
CYP243A,CYP108B,0.035
CYP243A,CYP123A,0.035
CYP243A,CYP123B,0.01
CYP243A,CYP124A,0.035
CYP243A,CYP125A,0.035
CYP243A,CYP125F,0.02
CYP243A,CYP126A,0.035
CYP243A,CYP130A,0.035
CYP243A,CYP136A,0.035
CYP243A,CYP136D,0.005
CYP243A,CYP138A,0.035
CYP243A,CYP139A,0.025
CYP243A,CYP140A,0.035
CYP243A,CYP140B,0.035
CYP243A,CYP142A,0.035
CYP243A,CYP143A,0.03
CYP243A,CYP144A,0.005
CYP243A,CYP150A,0.035
CYP243A,CYP153A1,0.005
CYP243A,CYP164A,0.035
CYP243A,CYP185A,0.03
CYP243A,CYP187A,0.035
CYP243A,CYP188A,0.035
CYP243A,CYP189A,0.035
CYP243A,CYP189A1,0.01
CYP243A,CYP190A,0.035
CYP243A,CYP191A,0.035
CYP243A,CYP268A,0.035
CYP243A,CYP272A,0.025
CYP243A,CYP279A,0.035
CYP243A,CYP291A,0.035
CYP243A,CYP51B,0.035
CYP243A,New_subf_1_CYP144,0.035
CYP243A,New_subf_2_New_family_1,0.035
CYP243A,New_subf_3_CYP187,0.035
CYP243A,New_subf_4_CYP143,0.01
CYP243A,New_subf_5_CYP291,0.01
CYP243A,New_subf_6_CYP124,0.01
CYP243A,New_subf_7_New_family_2,0.035
CYP243A,New_subf_8_CYP150,0.035
CYP243A,New_subf_9_CYP105,0.035
CYP268A,CYP1027B,0.01
CYP268A,CYP102B,0.005
CYP268A,CYP1034A,0.02
CYP268A,CYP105Q,0.055
CYP268A,CYP105S,0.02
CYP268A,CYP107AA,0.015
CYP268A,CYP107AB1P,0.015
CYP268A,CYP108B,0.055
CYP268A,CYP123A,0.055
CYP268A,CYP123B,0.01
CYP268A,CYP124A,0.055
CYP268A,CYP125A,0.055
CYP268A,CYP125F,0.02
CYP268A,CYP126A,0.055
CYP268A,CYP130A,0.055
CYP268A,CYP135B,0.02
CYP268A,CYP136A,0.055
CYP268A,CYP136B,0.02
CYP268A,CYP136D,0.005
CYP268A,CYP138A,0.055
CYP268A,CYP139A,0.025
CYP268A,CYP140A,0.055
CYP268A,CYP140B,0.035
CYP268A,CYP142A,0.055
CYP268A,CYP143A,0.03
CYP268A,CYP144A,0.025
CYP268A,CYP150A,0.055
CYP268A,CYP151A,0.02
CYP268A,CYP153A1,0.005
CYP268A,CYP164A,0.05
CYP268A,CYP185A,0.05
CYP268A,CYP186A,0.015
CYP268A,CYP187A,0.055
CYP268A,CYP188A,0.055
CYP268A,CYP189A,0.055
CYP268A,CYP189A1,0.01
CYP268A,CYP190A,0.055
CYP268A,CYP191A,0.055
CYP268A,CYP243A,0.035
CYP268A,CYP268B,0.02
CYP268A,CYP272A,0.025
CYP268A,CYP279A,0.05
CYP268A,CYP282B,0.005
CYP268A,CYP291A,0.035
CYP268A,CYP51B,0.055
CYP268A,New_subf_12_New_family_3,0.01
CYP268A,New_subf_14_New_family_5,0.01
CYP268A,New_subf_1_CYP144,0.035
CYP268A,New_subf_2_New_family_1,0.055
CYP268A,New_subf_3_CYP187,0.04
